"seller_id","percentage_on_time","avg_review_score"
"bbf9ad41dca6603e614efcdad7aab8c4","1.00","4.5"
"cb9fb4ca75d7ba8437480e8dde64fe98","1.00","4.0"
"013900e863eace745d3ec7614cab5b1a","1.00","4.7"
"5a05a16bb50629ee31afab8a6d4c2674","1.00","4.0"
"439a47cc365d6e3bd526812ea9de3c29","1.00","4.0"
"f08a5b9dd6767129688d001acafc21e5","1.00","3.4"
"26785a546900236d66f2e4197c211158","1.00","4.7"
"f1c1ac3f3efc07e659c035008e615e66","1.00","3.6"
"659e8466eb3ff1b0e8740d74fb7bbedd","1.00","4.5"
"c840d3fdbba0790404fdae73d253b253","1.00","3.9"
"2d42ebcda99fd55f6f4bc2f1ca035d50","1.00","4.0"
"b7ed9fb14c8eadb37adb9c45d67ab0fb","1.00","2.9"
"b37c4c02bda3161a7546a4e6d222d5b2","1.00","1.4"
"457fe919b032a3f7dadba6fb92cf7855","1.00","4.8"
"88cf19ec1fc2c58f161aee259d57142c","1.00","4.5"
"184a67a8f9f63234d3a92340bbdb727f","1.00","3.6"
"65b081a070633e057c462abdd6fb9dd8","1.00","4.4"
"81f89e42267213cb94da7ddc301651da","1.00","3.5"
"3504c0cb71d7fa48d967e0e4c94d59d9","1.00","4.4"
"9198786624eaeb375793215cad26cfa6","1.00","3.9"
"525e75a6fb1454a2325ab1734bcec221","1.00","3.7"
"e7f3bf1ecd8526eb7f3b18059e6716e5","1.00","4.4"
"6c12e40690c335dbc2f68a4134d30dc1","1.00","4.1"
"0570350b23eda5444f8d1d9544932058","1.00","5.0"
"d57e18d5f73c7ccb7f7339b61166898d","1.00","4.4"
"f3c38ab652836d21de61fb8314b69182","1.00","4.3"
"5c853bb56f70f4d14218944bae111d7a","1.00","4.0"
"53b0300ca793f9834cd69c0678d35ee8","1.00","5.0"
"2e0dba2da448400b1c11d7b4b22f32a4","1.00","3.8"
"fb3cfbc8a86f5d7fbb4d36b8df63f60d","1.00","3.1"
"b1a81260566c1bac3114a6d124413f27","1.00","4.2"
"fa1a9dec3a9940c072684a46728bf1fc","1.00","4.0"
"f3b80352b986ab4d1057a4b724be19d0","1.00","4.1"
"bba74270a87732727b5a3b4fd9ac1c39","1.00","3.8"
"9a84ba99f5367fdbd4598363496f1ea2","1.00","3.7"
"49e7217cfe4e427191c378ec626d8737","1.00","3.9"
"70b52a4cfc823994561b00bad161b4ed","1.00","4.5"
"6bbcb8924baf70b7fe2fe2097e8cd407","1.00","4.5"
"e21a1e8be4715b0fcfd5385643bc49c4","1.00","3.7"
"aac51c486b672a9850d59f3e84b1cf88","1.00","4.8"
"ffff564a4f9085cd26170f4732393726","1.00","2.1"
"42ef3192a9ff87a22d1867b74b3ee205","1.00","4.7"
"ae45df84722b1d15c5f32b23a095746c","1.00","4.8"
"55d3daac7c404d59e51c2aa2f4dc5a23","1.00","3.9"
"3d0cd21d41671c46f82cd11176bf7277","1.00","4.7"
"cbf09e831b0c11f6f23ffb51004db972","1.00","4.4"
"916748bc99315c2d202898ae58b1617e","1.00","4.3"
"fc906263ca5083d09dce42fe02247800","1.00","4.4"
"6d22a1fcebb6dd08c9cd90b92a93e8d0","1.00","4.3"
"c731d18cea9bf687ffee82a241c25b11","1.00","4.0"
"cac63f48c38cd7d002a7e846dcd99a23","1.00","4.8"
"08084d990eb3f53af056ccbc1730c8a7","1.00","4.5"
"21e83881401b92b49fb09a16d3852291","1.00","4.3"
"262237171f48e85819065498cac80d7b","1.00","4.3"
"48fb026ed7455a42f5d3e9390ed5088e","1.00","2.6"
"6b90f847357d8981edd79a1eb1bf0acb","1.00","4.4"
"fac1a9017ade7bdc94058fc1c969f355","1.00","4.7"
"6338ea67c41078a46ad99cc009654956","1.00","4.6"
"bc2ac6b95e1accce9858528ee566c17e","1.00","4.6"
"817f85dbb65aa3e70831d90fe75cdf89","1.00","4.5"
"0e982cff76cc0579f632cea8a0e38c9d","1.00","3.3"
"d94ba08b99bedd6a5f6c875ecc4a6fac","1.00","4.8"
"0aa2205ca24f113f4658a5c536667426","1.00","2.8"
"f44b6f775a2b390380e0e30b5c9d3eee","1.00","4.9"
"33cbbec1e7e1044aaf11d152172c776f","1.00","4.7"
"985c92cc412091f8529c12d7f23d3fef","1.00","4.8"
"f41ce2e25237f9092cd8e6e7516c7a2f","1.00","4.3"
"c9a06ece156bb057372c68718ec8909b","1.00","3.0"
"d6ab728cf30867cf3f1a2e216ae2f9b7","1.00","4.4"
"e882b2a25a10b9c057cc49695f222c19","1.00","4.6"
"ffdd9f82b9a447f6f8d4b91554cc7dd3","1.00","4.3"
"5160d23075764e18e07c1f4a87fad743","1.00","4.5"
"c2d70ce2c5d0a2eb75e78668236e6dc8","1.00","4.7"
"cc63f0dd2acba93ffed4fe9f8e0321fa","1.00","4.0"
"402916f742e5c740cc751493d9cf5053","1.00","4.7"
"f52c2422904463fdd7741f99045fecb6","1.00","4.3"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821","1.00","4.3"
"ca77545ca4d2dfd1431bf61334e2fa3c","1.00","4.8"
"5f26c1408a65b42a7224cd463bdf3292","1.00","4.8"
"6b803197e03abd5056b4313306b4f29d","1.00","4.8"
"3969863bb8af7f72580b3b1ffd3a17b3","1.00","4.0"
"b8114f2f589a6804810f04f99b36b498","1.00","4.7"
"392353362d22cc2c236e1ee81ff19890","1.00","4.6"
